Timestamp,Apartment,Aurelia F204 - B Phase,Aurelia F204 - Bed1 AC,Aurelia F204 - Bed1 Lights and Plug,Aurelia F204 - Common Geyser,Aurelia F204 - Common Toilet,Aurelia F204 - ELV DB Power,Aurelia F204 - Fridge,Aurelia F204 - Kitchen,Aurelia F204 - Living AC,Aurelia F204 - Living Lights & Plug,Aurelia F204 - Master Bed Lights,Aurelia F204 - Master Bedroom AC,Aurelia F204 - Master Bedroom Geyser,Aurelia F204 - Master Toilet Lights,Aurelia F204 - Oven,Aurelia F204 - R Phase,Aurelia F204 - Washing Machine,Aurelia F204 - Y Phase
2025-05-03 15:45:00,Aurelia F204,0.007520833333333333,0.0,0.0,0.0,0.0,0.0,0.007549166666666667,0.0,0.0,0.0,0.0011416666666666667,0.043648333333333324,0.0,0.0,0.0,0.04498166666666666,0.0,0.0009166666666666666
2025-05-03 15:50:00,Aurelia F204,0.0075975,0.0,0.0,0.0,0.0,0.0,0.007611666666666667,0.0,0.0,0.0,0.0011324999999999998,0.04354499999999999,0.0,0.0,0.0,0.04487583333333333,0.0,0.0009133333333333334
2025-05-03 15:55:00,Aurelia F204,0.007596666666666666,0.0,0.0,0.0,0.0,0.0,0.007614166666666667,0.0,0.0,0.0,0.0011558333333333334,0.043838333333333326,0.0,0.0,0.0,0.045215000000000005,0.0,0.0009358333333333333
2025-05-03 16:00:00,Aurelia F204,0.007518333333333333,0.0,0.0,0.0,0.0,0.0,0.0075408333333333325,0.0,0.0,0.0,0.0011474999999999999,0.04414666666666666,0.0,0.0,0.0,0.04549500000000001,0.0,0.0009083333333333334
2025-05-03 16:05:00,Aurelia F204,0.007508333333333333,0.0,0.0,0.0,0.0,0.0,0.007529999999999999,0.0,0.0,0.0,0.0011516666666666667,0.043711666666666656,0.0,0.0,0.0,0.04507333333333333,0.0,0.0009249999999999999
2025-05-03 16:10:00,Aurelia F204,0.007463333333333333,0.0,0.0,0.0,0.0,0.0,0.0074849999999999995,0.0,0.0,0.0,0.001165,0.043916666666666666,0.0,0.0,0.0,0.04528333333333333,0.0,0.0009441666666666666
2025-05-03 16:15:00,Aurelia F204,0.007555,0.0,0.0,0.0,0.0,0.0,0.007569166666666666,0.0,0.0,0.0,0.0011558333333333334,0.04383499999999999,0.0,0.0,0.0,0.04520166666666666,0.0,0.0009274999999999999
2025-05-03 16:20:00,Aurelia F204,0.007548333333333333,0.0,0.0,0.0,0.0,0.0,0.007581666666666667,0.0,0.0,0.0,0.0011533333333333333,0.0448225,0.0,0.0,0.0,0.0461825,0.0,0.0009208333333333334
2025-05-03 16:25:00,Aurelia F204,0.0074925,0.0,0.0,0.0,0.0,0.0,0.007508333333333333,0.0,0.0,0.0,0.0011541666666666666,0.04563,0.0,0.0,0.0,0.046995833333333334,0.0,0.0009266666666666666
2025-05-03 16:30:00,Aurelia F204,0.007432499999999999,0.0,0.0,0.0,0.0,0.0,0.007459999999999999,0.0,0.0,0.0,0.0011858333333333332,0.042924166666666666,0.0,0.0,0.0,0.044319166666666666,0.0,0.0009266666666666666
2025-05-03 16:35:00,Aurelia F204,0.0074466666666666665,0.0,0.0,0.0,0.0,0.0,0.0074691666666666665,0.0,0.0,0.0,0.0011666666666666665,0.04318333333333334,0.0,0.0,0.0,0.04455833333333334,0.0,0.0009308333333333333
2025-05-03 16:40:00,Aurelia F204,0.0074108333333333335,0.0,0.0,0.0,0.0,0.0,0.007443333333333332,0.0,0.0,0.0,0.0011658333333333332,0.042663333333333324,0.0,0.0,0.0,0.04407749999999999,0.0,0.0009058333333333333
