Timestamp,Apartment,Marvella A1801 - Common Geyser,Marvella A1801 - Common Toilet Geyser,Marvella A1801 - Common Toilet Lights and Fans,Marvella A1801 - Fridge,Marvella A1801 - Living AC,Marvella A1801 - Living Fan1 and Lights,Marvella A1801 - Main Phase,Marvella A1801 - Master AC,Marvella A1801 - Master Bed Lights,Marvella A1801 - Master Bed Lights Fans Plug,Marvella A1801 - Master Bed Toilet Lights and Fans,Marvella A1801 - Master Geyser,Marvella A1801 - Master Toilet Lights and Fans,Marvella A1801 - Spare1,Marvella A1801 - Spare2,Marvella A1801 - Washing Machine
2025-07-26 18:20:00,Marvella A1801,0.009863333333333333,0.0,0.0,0.0,0.0,0.006685,0.02409666666666667,0.0,0.0017399999999999998,0.0,0.0,0.00507,0.0,0.0,0.0,0.00045499999999999995
2025-07-26 18:25:00,Marvella A1801,0.0107075,0.0,0.0,0.0,0.0,0.006592499999999999,0.03553583333333333,0.0,0.0017416666666666665,0.008217499999999999,0.0,0.006863333333333333,0.0,0.0,0.0,0.00048499999999999997
2025-07-26 18:30:00,Marvella A1801,0.009829999999999998,0.0,0.0,0.0,0.0,0.006629166666666666,0.034269999999999995,0.0,0.001745,0.008192499999999998,0.0,0.0067866666666666665,0.0,0.0,0.0,0.0004716666666666667
2025-07-26 18:35:00,Marvella A1801,0.010034166666666665,0.0,0.0,0.0,0.0,0.006596666666666666,0.030388333333333337,0.0,0.0017375000000000001,0.0019216666666666664,0.0,0.00667,0.0023133333333333335,0.0,0.0,0.0004516666666666667
2025-07-26 18:40:00,Marvella A1801,0.0009608333333333332,0.0,0.0,0.0,0.0,0.0020641666666666664,0.014593333333333333,0.0,0.0017408333333333332,0.001915833333333333,0.0,0.006674166666666667,0.0,0.0,0.0,0.00046583333333333334
2025-07-26 18:45:00,Marvella A1801,0.0010758333333333332,0.0,0.0,0.0,0.0,0.002060833333333333,0.014299166666666667,0.0,0.0017416666666666665,0.0019141666666666667,0.0,0.006529166666666666,0.0,0.0,0.0,0.0004575
2025-07-26 18:50:00,Marvella A1801,0.0009733333333333333,0.0,0.0023341666666666667,0.0,0.0,0.002060833333333333,0.014213333333333333,0.0,0.0017416666666666665,0.0019033333333333333,0.0,0.00654,0.0,0.0,0.0,0.0004516666666666667
2025-07-26 18:55:00,Marvella A1801,0.0008691666666666666,0.0,0.0,0.0,0.0,0.00207,0.25259166666666666,0.0,0.0017358333333333332,0.0019025,0.0,0.24315166666666668,0.002196666666666666,0.0,0.0,0.0004908333333333332
2025-07-26 19:00:00,Marvella A1801,0.0007449999999999999,0.0,0.0,0.0,0.0,0.0020441666666666664,0.25257,0.0,0.0017425,0.0019075,0.0,0.24303333333333332,0.002168333333333333,0.0,0.0,0.0004566666666666667
2025-07-26 19:05:00,Marvella A1801,0.0008049999999999999,0.0,0.0,0.0,0.0,0.00204,0.007313333333333333,0.0,0.001745,0.0018991666666666664,0.0,0.0,0.0,0.0,0.0,0.0004566666666666667
2025-07-26 19:10:00,Marvella A1801,0.0008316666666666666,0.0,0.0,0.0,0.0,0.0020633333333333333,0.013755833333333332,0.0,0.0017416666666666665,0.0019058333333333332,0.0,0.006745833333333334,0.0,0.0,0.0,0.00045499999999999995
2025-07-26 19:15:00,Marvella A1801,0.00045249999999999994,0.0,0.0,0.0,0.0,0.0020425,0.013826666666666664,0.0,0.0017375000000000001,0.0019033333333333333,0.0,0.006919166666666666,0.0,0.0,0.0,0.00046583333333333334
