Timestamp,Apartment,Adriana N1204 - B Phase,Adriana N1204 - Bedroom AC,Adriana N1204 - Bedroom Lights and Fans,Adriana N1204 - Common Toilet Geyser,Adriana N1204 - Common Toilet Lights and Fans,Adriana N1204 - Dining Lights and Fans,Adriana N1204 - ELV DB Power Point,Adriana N1204 - Kitchen Fridge Power,Adriana N1204 - Kitchen Lights Fabs,Adriana N1204 - Kitchen Oven Power,Adriana N1204 - Living AC Point,Adriana N1204 - Master Bed AC,Adriana N1204 - Master Bed Geyser,Adriana N1204 - Master Bed Lights and Fans,Adriana N1204 - Master Toilet Lights and Fans,Adriana N1204 - R Phase,Adriana N1204 - Washing Machine,Adriana N1204 - Y Phase
2025-08-30 17:35:00,Adriana N1204,0.006485833333333333,0.0,0.0,0.0,0.0,0.0,0.00042916666666666667,-2.75e-05,0.0,0.0,0.0,0.0,0.0,0.0013791666666666666,0.0,0.0002533333333333333,0.0,0.0019941666666666667
2025-08-30 17:40:00,Adriana N1204,0.006529166666666666,0.0,0.0,0.0,0.0,0.0,0.00042333333333333334,-2.9166666666666663e-05,0.0,0.0,0.0,0.0,0.0,0.0013858333333333333,0.0,0.00023916666666666666,0.0,0.001989166666666667
2025-08-30 17:45:00,Adriana N1204,0.006539166666666666,0.0,0.0,0.0,0.0,0.0,0.00042249999999999997,-3.083333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0013675,0.0,0.00024333333333333333,0.0,0.0019674999999999996
2025-08-30 17:50:00,Adriana N1204,0.006489999999999999,0.0,0.0,0.0,0.0,0.0,0.0004491666666666666,-1.8333333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0013716666666666667,0.0,0.00024333333333333333,0.0,0.0019941666666666667
2025-08-30 17:55:00,Adriana N1204,0.0065249999999999996,0.0,0.0,0.0,0.0,0.0,0.00042333333333333334,0.005365833333333333,0.0,0.0,0.0,0.0,0.0,0.0013916666666666667,0.0,0.0057525,0.0,0.0019966666666666666
2025-08-30 18:00:00,Adriana N1204,0.006577500000000001,0.0,0.0,0.0,0.0,0.0,0.0004091666666666667,0.005879166666666666,0.0,0.0,0.0,0.0,0.0,0.001393333333333333,0.0,0.006258333333333333,0.0,0.001985833333333333
2025-08-30 18:05:00,Adriana N1204,0.006518333333333333,0.0,0.0,0.0,0.0,0.0,0.00043666666666666664,0.0059775,0.0,0.0,0.0,0.0,0.0,0.0013683333333333334,0.0,0.006362499999999999,0.0,0.0019866666666666665
2025-08-30 18:10:00,Adriana N1204,0.006485833333333333,0.0,0.0,0.0,0.0,0.0,0.00043,0.005934999999999999,0.0,0.0,0.0,0.0,0.0,0.0013824999999999998,0.0,0.006306666666666667,0.0,0.0019933333333333335
2025-08-30 18:15:00,Adriana N1204,0.006506666666666666,0.0,0.0,0.0,0.0,0.0,0.0005083333333333333,0.005899166666666667,0.0,0.0,0.0,0.0,0.0,0.0013858333333333333,0.0,0.006279999999999999,0.0,0.0020641666666666664
2025-08-30 18:20:00,Adriana N1204,0.006405833333333334,0.0,0.0,0.0,0.0,0.0,0.00043,0.005873333333333333,0.0,0.0,0.0,0.0,0.0,0.001370833333333333,0.0,0.006235833333333333,0.0,0.001985
2025-08-30 18:25:00,Adriana N1204,0.006448333333333332,0.0,0.0,0.0,0.0,0.0,0.00042333333333333334,-1.2499999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0013791666666666666,0.0,0.00023416666666666665,0.0,0.0019716666666666667
2025-08-30 18:30:00,Adriana N1204,0.006445833333333333,0.0,0.0,0.0,0.0,0.0,0.00042249999999999997,-1.4999999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0013783333333333332,0.0,0.00022,0.0,0.0019775
2025-08-30 18:35:00,Adriana N1204,0.0064849999999999994,0.0,0.0,0.0,0.0,0.0,0.00042583333333333335,-2.1666666666666667e-05,0.0,0.0,0.0,0.0,0.0,0.00138,0.0,0.00023166666666666664,0.0,0.0019899999999999996
2025-08-30 18:40:00,Adriana N1204,0.0064958333333333335,0.0,0.0,0.0,0.0,0.0,0.0004125,-1.8333333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0013916666666666667,0.0,0.000225,0.0,0.0019725000000000003
2025-08-30 18:45:00,Adriana N1204,0.007295,0.0,0.0,0.0,0.0,0.0009433333333333334,0.0004191666666666667,-3.9999999999999996e-05,0.0,0.0,0.0,0.0,0.0,0.0013733333333333334,0.0,0.00022333333333333333,0.0,0.0019524999999999998
2025-08-30 18:50:00,Adriana N1204,0.0073475,0.0,0.0,0.0,0.0,0.0009375,0.00041416666666666663,-2.9166666666666663e-05,0.0006775,0.0,0.0,0.0,0.0,0.0013908333333333333,0.0,0.0008625,0.0,0.0019741666666666666
2025-08-30 18:55:00,Adriana N1204,0.007307499999999999,0.0,0.0,0.0,0.0,0.0009225,0.0004183333333333333,-2.4999999999999998e-05,0.0006791666666666667,0.0,0.0,0.0,0.0,0.0013983333333333335,0.0,0.0008691666666666666,0.0,0.0019791666666666664
2025-08-30 19:00:00,Adriana N1204,0.007394166666666667,0.0,0.0,0.245195,0.0,0.0009274999999999999,0.0004075,0.006893333333333333,0.0006816666666666667,0.0,0.0,0.0,0.0,0.0014175,0.0,0.25306083333333335,0.0,0.0020533333333333332
2025-08-30 19:05:00,Adriana N1204,0.0010408333333333333,0.0,0.0,0.24505999999999997,0.0,0.0009274999999999999,0.00040249999999999997,0.005646666666666666,0.0006675,0.0,0.0,0.0,0.0,0.0014125,0.0,0.25165333333333334,0.0,0.0020241666666666663
2025-08-30 19:10:00,Adriana N1204,0.0010483333333333334,0.0,0.0,0.24537249999999997,0.0005974999999999999,0.0009316666666666667,0.00041,0.005804999999999999,0.0006791666666666667,0.0,0.0,0.0,0.0,0.001415833333333333,0.0,0.25274749999999996,0.0,0.002026666666666666
2025-08-30 19:15:00,Adriana N1204,0.004281666666666666,0.0,0.0,0.0,0.002255833333333333,0.0009316666666666667,0.0004191666666666667,0.005900833333333333,0.0006941666666666666,0.0,0.0,0.0,0.0,0.0013866666666666667,0.0,0.0092025,0.0,0.0019741666666666666
2025-08-30 19:20:00,Adriana N1204,0.0042074999999999994,0.0,0.0,0.0,0.0005925,0.0009299999999999999,0.00042416666666666666,0.005936666666666666,0.0006908333333333332,0.0,0.0,0.0,0.0,0.00089,0.0,0.007599166666666666,0.0,0.0014883333333333333
2025-08-30 19:25:00,Adriana N1204,0.004213333333333333,0.0,0.0,0.0,0.0,0.0009274999999999999,0.0004283333333333333,0.00607,0.0006858333333333333,0.0,0.0,0.0,0.0,0.0008666666666666667,0.0,0.007030833333333333,0.0,0.0014758333333333333
2025-08-30 19:30:00,Adriana N1204,0.004229166666666666,0.0,0.0,0.0,0.0,0.0009333333333333332,0.00044249999999999997,0.005956666666666667,0.0006775,0.0,0.0,0.0,0.0,0.0008616666666666666,0.0,0.006959999999999999,0.0,0.0014933333333333335
2025-08-30 19:35:00,Adriana N1204,0.006550833333333333,0.0,0.0,0.0,0.0,0.002103333333333333,0.0004183333333333333,-8.75e-05,0.0006841666666666667,0.0,0.0,0.0,0.0,0.0008683333333333333,0.0,0.0008908333333333332,0.0,0.0014733333333333332
